0.075470794,0.27878519,0.2142495,-0.165875086,0.063105578,0.434119073
0.075470518,0.278666195,0.213643175,-0.164957352,0.064095087,0.432263797
0.075468416,0.278648248,0.212120617,-0.164042403,0.065167552,0.430611033
0.075464334,0.278654957,0.211357817,-0.163142219,0.066224166,0.429030549
0.075461429,0.278236413,0.211692122,-0.162268697,0.067167352,0.427397808
0.075457683,0.27777451,0.21191514,-0.161409619,0.068096045,0.42583647
0.075452959,0.27733226,0.212074512,-0.160564868,0.069010316,0.424343414
0.07539373,0.2771907,0.213287242,-0.15970555,0.069947603,0.422978785
0.075317941,0.277511892,0.214350522,-0.158880451,0.070826321,0.421632917
0.075202247,0.278455733,0.215424599,-0.158010727,0.071957399,0.420520295
0.075089063,0.278591029,0.216089881,-0.157164224,0.072846147,0.419203902
0.075090711,0.276805956,0.217280889,-0.156190105,0.073924735,0.41834571
0.075137304,0.274708111,0.218115221,-0.155249836,0.07481841,0.417271901
0.075157891,0.273507609,0.218991608,-0.154305556,0.075865287,0.4164982
0.075336181,0.272842408,0.220326258,-0.153508404,0.076595481,0.415867387
0.075501654,0.271982764,0.220965578,-0.152581296,0.07761166,0.415278747
0.075745724,0.270796574,0.221350294,-0.151700403,0.07839989,0.41444993
0.07595749,0.270214593,0.221861753,-0.150802279,0.079385687,0.41392328
0.076188475,0.269714446,0.2223194,-0.149918586,0.080355114,0.413419661
0.076460598,0.269233193,0.222693928,-0.149087256,0.081290356,0.412999386
0.076744149,0.268352696,0.222963146,-0.148276929,0.082157497,0.41255556
0.0770186,0.268071327,0.223308374,-0.147435251,0.083079556,0.412111756
0.077330563,0.267781308,0.223591092,-0.146645594,0.083967755,0.411748678
0.077635344,0.267458614,0.223838847,-0.145907382,0.084795321,0.41148488
0.077905655,0.266730117,0.224186813,-0.145403227,0.085507675,0.411130967
0.078257886,0.266227671,0.224540584,-0.144695188,0.0861915,0.410826351
0.078610723,0.265778233,0.224868161,-0.144000093,0.08686209,0.410535058
0.078918652,0.265637691,0.225034941,-0.143312396,0.087634842,0.410324334
