-13.3032,14.9593,9.72068,0,70.4863,-7.12613,10.3025
-13.2713,14.9903,9.38783,3.18E-15,70.2019,-7.2087,10.2165
-13.2577,15.0232,9.06022,0,69.9298,-7.27998,10.0986
-13.2641,15.0564,8.73439,3.18E-15,69.6815,-7.33128,9.94596
-13.2893,15.0884,8.40837,6.36E-15,69.4648,-7.35666,9.75909
-13.3298,15.1183,8.08258,3.18E-15,69.284,-7.35377,9.54417
-13.3827,15.1449,7.76039,-3.18E-15,69.14,-7.32428,9.31284
-13.4456,15.1673,7.44783,0,69.03,-7.27339,9.08039
-13.5157,15.1846,7.15236,-3.18E-15,68.9478,-7.20811,8.86159
-13.5892,15.1961,6.8821,-3.18E-15,68.8852,-7.13557,8.66794
-13.662,15.2019,6.64473,-3.18E-15,68.8321,-7.06232,8.5077
-13.7306,15.2025,6.44693,0,68.7767,-6.99556,8.38807
-13.7927,15.1987,6.29362,3.18E-15,68.7074,-6.9446,8.31404
-13.8475,15.1922,6.18711,-3.18E-15,68.6171,-6.91659,8.2841
-13.8954,15.1845,6.12637,3.18E-15,68.5068,-6.91255,8.28906
-13.9383,15.1774,6.10753,-3.18E-15,68.3841,-6.92756,8.31639
-13.9783,15.1722,6.1251,0,68.2588,-6.95602,8.35258
-14.0162,15.1694,6.17333,3.18E-15,68.14,-6.99479,8.38351
-14.0514,15.1695,6.24694,-6.36E-15,68.036,-7.04098,8.39798
-14.082,15.1727,6.34129,0,67.9518,-7.09169,8.39175
-14.1061,15.1791,6.45318,0,67.8883,-7.1431,8.3696
-14.1223,15.1877,6.58118,3.18E-15,67.8424,-7.19071,8.34345
-14.1293,15.1973,6.72485,-3.18E-15,67.8086,-7.22958,8.32704
-14.1272,15.2074,6.88268,0,67.7808,-7.25512,8.32877
-14.1188,15.2189,7.05113,0,67.7533,-7.26386,8.34909
-14.1093,15.2334,7.22506,-3.18E-15,67.7232,-7.25371,8.38123
-14.1019,15.2511,7.3994,3.18E-15,67.6909,-7.22449,8.41443
-14.0976,15.2711,7.5698,3.18E-15,67.6604,-7.1766,8.43703
-14.0962,15.2933,7.73237,0,67.6373,-7.11089,8.43884
-14.0972,15.3187,7.88414,3.18E-15,67.6279,-7.02899,8.41283
-14.1005,15.3479,8.0237,0,67.6376,-6.93382,8.35528
-14.1056,15.3797,8.15121,-3.18E-15,67.6696,-6.83065,8.26427
-14.1112,15.4122,8.26777,3.18E-15,67.7229,-6.72599,8.13882
-14.1144,15.4436,8.37508,0,67.7939,-6.62747,7.97837
-14.1107,15.473,8.47564,-3.18E-15,67.877,-6.54243,7.78428
-14.0959,15.5006,8.57222,-3.18E-15,67.9674,-6.47714,7.55955
-14.0679,15.5282,8.66724,0,68.063,-6.43457,7.30921
-14.0274,15.5582,8.763,0,68.1679,-6.41279,7.04102
-13.9764,15.5929,8.86249,-3.18E-15,68.2931,-6.40503,6.76604
-13.9175,15.6343,8.97045,0,68.453,-6.40212,6.4999
-13.8543,15.6835,9.0926,3.18E-15,68.6569,-6.39624,6.26124
-13.7909,15.7406,9.23392,0,68.9033,-6.38395,6.06827
-13.7322,15.8043,9.3972,3.18E-15,69.1741,-6.36631,5.9352
-13.6821,15.8722,9.58202,0,69.438,-6.34811,5.86827
-13.6441,15.9414,9.78431,0,69.6623,-6.33306,5.86162
-13.6201,16.0089,9.99685,0,69.8231,-6.32261,5.8972
-13.6112,16.0716,10.2112,3.18E-15,69.9084,-6.31578,5.94941
-13.617,16.1275,10.4192,0,69.9182,-6.31095,5.99098
-13.6361,16.1748,10.6148,-3.18E-15,69.8612,-6.30726,5.99984
-13.666,16.2125,10.7947,3.18E-15,69.7489,-6.30503,5.96381
-13.7038,16.2404,10.9592,0,69.5925,-6.30568,5.88106
-13.7463,16.2587,11.1102,0,69.402,-6.31035,5.75635
-13.791,16.2682,11.2513,-3.18E-15,69.189,-6.31844,5.59946
-13.8359,16.2704,11.3869,-3.18E-15,68.9693,-6.32737,5.42484
-13.8799,16.2668,11.5229,0,68.7641,-6.33344,5.24988
-13.9226,16.2593,11.6664,0,68.5957,-6.33336,5.09012
-13.9634,16.2496,11.8232,6.36E-15,68.4795,-6.32534,4.9551
-14.0014,16.2396,11.998,6.36E-15,68.4184,-6.30879,4.84713
-14.036,16.2312,12.1928,0,68.4041,-6.28403,4.76297
-14.0669,16.2264,12.4084,0,68.4227,-6.25176,4.69667
-14.0947,16.2276,12.6433,3.18E-15,68.4596,-6.2127,4.64181
-14.1201,16.2367,12.8946,-3.18E-15,68.5033,-6.16842,4.59185
-14.1427,16.2547,13.159,0,68.5471,-6.12198,4.54085
-14.162,16.2819,13.4328,3.18E-15,68.5899,-6.07751,4.48496
-14.1782,16.3189,13.7117,-3.18E-15,68.6361,-6.03779,4.42339
-14.1922,16.3659,13.9923,3.18E-15,68.6933,-6.00286,4.35831
-14.205,16.422,14.273,-3.18E-15,68.7713,-5.97065,4.2943
-14.2185,16.4863,14.5541,0,68.8812,-5.93792,4.23682
-14.2328,16.5584,14.8373,6.36E-15,69.0327,-5.9011,4.19079
-14.244,16.6387,15.1244,0,69.2305,-5.85795,4.15904
-14.2459,16.7274,15.4162,0,69.4705,-5.80799,4.14158
-14.2341,16.8241,15.7122,0,69.7378,-5.75347,4.13608
-14.2066,16.9282,16.0111,0,70.0075,-5.70056,4.13933
-14.1643,17.0392,16.3112,-3.18E-15,70.2508,-5.65672,4.1471
-14.1115,17.1561,16.6104,0,70.4444,-5.62623,4.15347
-14.0575,17.2764,16.9073,0,70.5773,-5.60896,4.15158
-14.0133,17.3966,17.2013,-3.18E-15,70.6514,-5.60168,4.1357
-13.9854,17.5132,17.4914,0,70.6766,-5.60159,4.10246
-13.9724,17.6228,17.7746,3.18E-15,70.6671,-5.60821,4.05043
-13.9666,17.7225,18.0467,0,70.6394,-5.6213,3.97898
-13.9574,17.809,18.3024,-3.18E-15,70.611,-5.63896,3.88728
-13.9376,17.8809,18.536,-3.18E-15,70.5949,-5.65585,3.77495
-13.9054,17.9391,18.7428,-3.18E-15,70.5935,-5.66381,3.64534
-13.8609,17.9849,18.9205,-3.18E-15,70.5978,-5.65319,3.50552
-13.8022,18.0186,19.068,-3.18E-15,70.5946,-5.61575,3.36069
-13.7279,18.0404,19.1825,1.59E-15,70.578,-5.54759,3.20664
-13.6397,18.0508,19.2586,0,70.5527,-5.44862,3.02963
-13.5426,18.05,19.2903,1.59E-15,70.5312,-5.31914,2.81296
-13.4448,18.0374,19.2724,0,70.5315,-5.15722,2.54268
-13.3567,18.0117,19.2028,0,70.5744,-4.95992,2.21111
-13.2876,17.972,19.0833,-1.59E-15,70.677,-4.72478,1.81767
-13.2438,17.9182,18.9205,-1.59E-15,70.8403,-4.45554,1.36998
-13.2267,17.8518,18.7257,0,71.0413,-4.16387,0.885183
-13.2328,17.776,18.5122,-1.59E-15,71.2416,-3.86657,0.38643
-13.2553,17.6962,18.2915,1.59E-15,71.4074,-3.57953,-0.105968
-13.2868,17.6181,18.0704,0,71.5204,-3.31359,-0.579562
-13.3218,17.5462,17.8519,0,71.5782,-3.0758,-1.03117
-13.3571,17.4828,17.6361,1.59E-15,71.59,-2.86933,-1.46425
-13.3916,17.4299,17.423,-7.95E-16,71.57,-2.69369,-1.88419
-13.4232,17.3895,17.2133,0,71.532,-2.54646,-2.29442
-13.4482,17.3632,17.0085,-1.59E-15,71.4852,-2.42411,-2.69513
-13.4624,17.3518,16.8102,0,71.4306,-2.32296,-3.08372
-13.4635,17.3543,16.6204,7.95E-16,71.3618,-2.23905,-3.45543
-13.4522,17.3693,16.4411,0,71.269,-2.16881,-3.80505
-13.4302,17.3955,16.274,-3.98E-16,71.1456,-2.10864,-4.12918
-13.3973,17.4323,16.1198,0,70.9926,-2.05559,-4.42669
-13.3512,17.4795,15.9791,0,70.8192,-2.00764,-4.69896
-13.2891,17.536,15.8519,1.99E-16,70.6412,-1.96191,-4.95154
-13.2094,17.6002,15.7371,-1.99E-16,70.4782,-1.91468,-5.19365
-13.1122,17.67,15.6337,0,70.3488,-1.86233,-5.43443
-12.9984,17.7432,15.5419,5.59E-16,70.2664,-1.8032,-5.67634
-12.8696,17.8184,15.4641,1.99E-16,70.2365,-1.7389,-5.91093
-12.728,17.8947,15.4036,-5.96E-16,70.2574,-1.67269,-6.12097
-12.5769,17.9711,15.3626,-7.95E-16,70.3244,-1.6066,-6.28931
-12.4209,18.0466,15.3395,-3.98E-16,70.4301,-1.53849,-6.40675
-12.2655,18.1202,15.3299,0,70.5577,-1.46228,-6.47521
-12.1139,18.1915,15.3287,7.95E-16,70.6794,-1.37062,-6.50588
-11.965,18.2603,15.3314,0,70.7603,-1.25754,-6.51834
-11.8167,18.3258,15.3341,7.95E-16,70.7687,-1.1203,-6.5368
-11.6678,18.3864,15.3331,-7.95E-16,70.6852,-0.962339,-6.58042
-11.5198,18.4403,15.3269,7.95E-16,70.5089,-0.794345,-6.65432
-11.3763,18.4869,15.317,0,70.2573,-0.631947,-6.74769
-11.2403,18.5275,15.3063,7.95E-16,69.9605,-0.492901,-6.83987
-11.1128,18.5642,15.2979,7.95E-16,69.6525,-0.394129,-6.90784
-10.9925,18.5986,15.2941,0,69.3622,-0.347954,-6.93352
-10.8758,18.6307,15.2964,1.59E-15,69.1079,-0.357925,-6.90958
-10.7585,18.6596,15.3053,-7.95E-16,68.894,-0.418227,-6.84107
-10.6396,18.6857,15.3219,-1.59E-15,68.711,-0.517247,-6.74068
-10.5236,18.7107,15.3472,3.18E-15,68.5383,-0.641883,-6.62234
-10.4162,18.7362,15.3828,0,68.3475,-0.781639,-6.49774
-10.3215,18.7632,15.43,-1.59E-15,68.1094,-0.929155,-6.37495
-10.241,18.7919,15.4911,-1.59E-15,67.8006,-1.07982,-6.25753
-10.1751,18.8221,15.5688,-1.59E-15,67.4096,-1.23043,-6.14362
-10.1234,18.854,15.6659,-1.59E-15,66.9387,-1.37787,-6.02824
-10.0838,18.8877,15.7844,1.59E-15,66.402,-1.51791,-5.90828
-10.052,18.9221,15.9244,0,65.8218,-1.64426,-5.78685
-10.0229,18.9544,16.0835,0,65.2257,-1.74923,-5.67447
-9.99165,18.9797,16.2558,1.59E-15,64.6461,-1.82592,-5.5844
-9.95517,18.991,16.4305,-1.59E-15,64.1159,-1.87161,-5.5279
-9.91417,18.9814,16.5929,0,63.6611,-1.88977,-5.51346
-9.87387,18.9466,16.7288,0,63.2935,-1.88812,-5.54914
-9.84148,18.8838,16.8277,0,63.0108,-1.87506,-5.64497
-9.82193,18.7894,16.881,1.59E-15,62.7998,-1.85458,-5.8129
-9.81776,18.6577,16.8798,0,62.6417,-1.8253,-6.0634
-9.83255,18.4845,16.819,6.36E-15,62.5209,-1.78108,-6.39789
-9.87261,18.2692,16.7016,0,62.4356,-1.71589,-6.80018
-9.94518,18.0152,16.5402,3.18E-15,62.3976,-1.62933,-7.23257
-10.0558,17.7279,16.3534,-3.18E-15,62.42,-1.52923,-7.64204
-10.2056,17.4137,16.1602,3.18E-15,62.5012,-1.42697,-7.97486
-10.3902,17.0793,15.9758,-3.18E-15,62.6218,-1.33353,-8.19373
-10.5998,16.7317,15.8107,3.18E-15,62.7536,-1.25778,-8.28664
-10.8217,16.377,15.6718,0,62.8709,-1.20642,-8.2645
-11.0438,16.02,15.565,-6.36E-15,62.9548,-1.18373,-8.15222
-11.2561,15.6639,15.4957,-3.18E-15,62.9946,-1.18989,-7.9818
-11.4503,15.3118,15.4687,0,62.9863,-1.22197,-7.78603
-11.6189,14.9693,15.4876,0,62.9294,-1.27788,-7.59302
-11.7538,14.6441,15.5552,3.18E-15,62.8236,-1.35762,-7.42199
-11.8477,14.3451,15.6743,3.18E-15,62.6679,-1.46236,-7.28145
-11.8962,14.0798,15.8486,0,62.4616,-1.59244,-7.16942
-11.8976,13.8536,16.0809,3.18E-15,62.2071,-1.74728,-7.07639
-11.8539,13.668,16.3714,-3.18E-15,61.9155,-1.92347,-6.98842
-11.7698,13.5208,16.7162,-3.18E-15,61.6123,-2.1136,-6.89172
-11.6518,13.4059,17.1066,-3.18E-15,61.3394,-2.30568,-6.77599
-11.5088,13.3152,17.5308,-3.18E-15,61.1483,-2.48662,-6.6352
-11.3505,13.2406,17.9762,3.18E-15,61.0852,-2.64808,-6.46643
-11.1868,13.1767,18.4307,3.18E-15,61.1732,-2.79121,-6.26961
-11.0267,13.1207,18.8829,0,61.4027,-2.92521,-6.04933
-10.8771,13.0735,19.324,0,61.7343,-3.06176,-5.81351
-10.7423,13.0383,19.7485,-3.18E-15,62.1093,-3.21066,-5.56876
-10.624,13.0189,20.155,0,62.4634,-3.37649,-5.31709
-10.5223,13.0189,20.5447,-3.18E-15,62.7395,-3.55791,-5.05677
-10.4369,13.0403,20.9208,-3.18E-15,62.9017,-3.74937,-4.7846
-10.3677,13.0833,21.2866,0,62.9448,-3.9428,-4.4993
-10.3151,13.1456,21.6442,0,62.8964,-4.12852,-4.20322
-10.2799,13.2229,21.9935,0,62.8079,-4.29661,-3.90358
-10.2626,13.3087,22.3317,0,62.7402,-4.43886,-3.61085
-10.2632,13.3957,22.6528,0,62.7474,-4.55018,-3.33594
-10.2816,13.4769,22.9497,0,62.8661,-4.62716,-3.08634
-10.3179,13.5459,23.2156,0,63.1109,-4.66804,-2.86406
-10.3725,13.5985,23.4457,9.54E-15,63.4749,-4.67423,-2.66519
-10.4458,13.6325,23.6375,0,63.9305,-4.65281,-2.48233
-10.5383,13.648,23.7906,3.18E-15,64.4326,-4.61668,-2.30599
-10.6479,13.6458,23.9068,0,64.9269,-4.58276,-2.12781
-10.7685,13.6273,23.9902,3.18E-15,65.3618,-4.56832,-1.94226
-10.8898,13.5937,24.0473,3.18E-15,65.7009,-4.58772,-1.74581
-11.0012,13.548,24.0873,0,65.9333,-4.64888,-1.53274
-11.0943,13.4945,24.1228,-3.18E-15,66.0792,-4.74911,-1.29181
-11.1647,13.4385,24.1683,3.18E-15,66.1857,-4.87582,-1.00937
-11.2111,13.3849,24.236,0,66.306,-5.01109,-0.680012
-11.234,13.3376,24.3311,3.18E-15,66.475,-5.13835,-0.31669
-11.235,13.2994,24.4506,6.36E-15,66.7009,-5.2482,0.0511004
-11.2177,13.2731,24.5856,-3.18E-15,66.973,-5.33958,0.390541
-11.1882,13.2603,24.7257,0,67.2697,-5.4181,0.677569
-11.1542,13.2621,24.8622,0,67.5631,-5.49027,0.90221
-11.1224,13.2782,24.9906,-3.18E-15,67.8246,-5.56053,1.06785
-11.0973,13.3078,25.1103,0,68.0306,-5.63296,1.18532
-11.0786,13.3502,25.2237,-3.18E-15,68.167,-5.71376,1.26982
-11.0623,13.4046,25.3335,0,68.2304,-5.81126,1.34021
-11.0427,13.4696,25.4396,6.36E-15,68.2307,-5.93082,1.41299
-11.0157,13.5427,25.5386,3.18E-15,68.1951,-6.07085,1.49381
-10.9796,13.6197,25.6239,3.18E-15,68.1697,-6.22268,1.57641
-10.9338,13.6954,25.6873,-6.36E-15,68.2111,-6.37264,1.65223
-10.8796,13.7643,25.7218,-6.36E-15,68.3651,-6.50685,1.7182
-10.8212,13.8221,25.727,6.36E-15,68.6302,-6.61361,1.77132
-10.7668,13.867,25.715,-3.18E-15,68.9066,-6.68502,1.79633
-10.7258,13.8997,25.7089,-3.18E-15,69.0055,-6.71932,1.76671
-10.7056,13.9221,25.7232,3.18E-15,68.8092,-6.72134,1.67227
-10.7071,13.9352,25.7473,0,68.3992,-6.70285,1.53771
-10.7272,13.9394,25.7604,0,67.9489,-6.67718,1.4038
-10.7613,13.9355,25.7506,3.18E-15,67.5705,-6.65295,1.3003
-10.8037,13.9247,25.7165,0,67.2986,-6.63492,1.24046
-10.8479,13.9087,25.6621,0,67.128,-6.62545,1.22634
-10.8869,13.8896,25.5926,0,67.0385,-6.62468,1.25126
-10.9142,13.8698,25.5133,0,67.0077,-6.62994,1.30039
-10.9245,13.8521,25.4293,3.18E-15,67.0179,-6.63671,1.35412
-10.9135,13.8398,25.3466,-3.18E-15,67.0586,-6.64087,1.39711
-10.8784,13.8371,25.2724,3.18E-15,67.1257,-6.64078,1.4236
-10.8177,13.8491,25.2149,3.18E-15,67.2187,-6.63633,1.43734
-10.7313,13.8813,25.1832,0,67.3378,-6.62851,1.4482
-10.6201,13.9387,25.1864,3.18E-15,67.4824,-6.61814,1.47014
-10.4853,14.0256,25.2328,3.18E-15,67.6503,-6.60499,1.51691
-10.3273,14.1445,25.328,-3.18E-15,67.8359,-6.58818,1.5963
-10.1447,14.2966,25.4729,0,68.0293,-6.56773,1.70669
-9.93614,14.4806,25.6645,0,68.2188,-6.545,1.83709
-9.70029,14.6929,25.8957,0,68.3957,-6.52236,1.96961
-9.43489,14.9258,26.1557,0,68.5593,-6.50068,2.08306
-9.13562,15.1675,26.4307,3.18E-15,68.7153,-6.47913,2.15754
-8.79733,15.4053,26.7074,0,68.8708,-6.45462,2.17993
-8.41584,15.6282,26.9765,0,69.0306,-6.42164,2.14777
-7.98905,15.8285,27.2339,0,69.1949,-6.37444,2.06907
-7.51721,16.0017,27.4795,3.18E-15,69.3607,-6.30937,1.9571
-7.00276,16.1453,27.715,0,69.5213,-6.2244,1.82648
-6.45035,16.2589,27.9429,0,69.6659,-6.11802,1.68914
-5.86716,16.3441,28.1653,0,69.7794,-5.99107,1.55123
-5.26227,16.4039,28.3843,3.18E-15,69.8456,-5.85009,1.41155
-4.6442,16.4414,28.6036,6.36E-15,69.8506,-5.70707,1.26348
-4.01823,16.4587,28.8285,-6.36E-15,69.7855,-5.57608,1.10146
-3.38678,16.4572,29.0667,6.36E-15,69.65,-5.46973,0.926674
-2.75154,16.438,29.3266,0,69.4533,-5.39345,0.748299
-2.11433,16.4024,29.6163,3.18E-15,69.2141,-5.34241,0.580327
-1.4764,16.3511,29.943,3.18E-15,68.9543,-5.30148,0.436223
-0.838012,16.2848,30.31,0,68.689,-5.2534,0.322628
-0.198607,16.2041,30.7164,3.18E-15,68.4182,-5.18545,0.235964
0.442635,16.1094,31.1581,1.59E-15,68.1304,-5.09187,0.167091
1.08609,16.0025,31.6309,-4.77E-15,67.8126,-4.97203,0.111469
1.73109,15.8871,32.1311,3.18E-15,67.4582,-4.83097,0.0718001
2.37609,15.7678,32.6546,3.18E-15,67.0658,-4.67797,0.0521582
3.0188,15.6459,33.1982,1.59E-15,66.6342,-4.52347,0.0519739
3.65628,15.518,33.7598,-1.59E-15,66.1586,-4.375,0.0642025
4.2853,15.379,34.3358,3.18E-15,65.6324,-4.23552,0.0757407
4.90288,15.2258,34.9198,0,65.0548,-4.10383,0.0670455
5.50621,15.0573,35.5021,-1.59E-15,64.4356,-3.97643,0.0135234
6.09198,14.874,36.0717,0,63.7941,-3.84822,-0.111294
6.6561,14.6781,36.6183,3.18E-15,63.1519,-3.7135,-0.330541
7.19419,14.4732,37.1344,-1.59E-15,62.523,-3.56632,-0.660341
7.70235,14.264,37.6155,0,61.9063,-3.40047,-1.10883
8.17761,14.0561,38.0601,0,61.282,-3.20743,-1.67661
8.61809,13.856,38.4686,-7.95E-16,60.615,-2.97704,-2.35602
9.02314,13.6705,38.8439,0,59.8628,-2.69998,-3.12914
9.39328,13.5055,39.1901,1.59E-15,58.9842,-2.3712,-3.97115
9.72967,13.3644,39.5129,-7.95E-16,57.9506,-1.9905,-4.85709
10.0335,13.2478,39.8176,0,56.7546,-1.56186,-5.76641
10.3061,13.1541,40.1077,7.95E-16,55.4158,-1.09057,-6.68528
10.5491,13.0803,40.3834,1.59E-15,53.9822,-0.58147,-7.6084
10.7641,13.0227,40.6421,-7.95E-16,52.5202,-0.0393795,-8.53865
10.9527,12.9774,40.8803,1.59E-15,51.0995,0.525509,-9.47646
11.1163,12.9421,41.094,7.95E-16,49.7824,1.09545,-10.4103
11.2559,12.9156,41.278,2.39E-15,48.621,1.64815,-11.3184
11.371,12.8971,41.4261,7.95E-16,47.6573,2.16281,-12.1776
11.4597,12.8856,41.5329,0,46.9195,2.62387,-12.9695
11.5192,12.8815,41.5947,7.95E-16,46.4182,3.02118,-13.6814
11.5478,12.8868,41.6102,3.98E-16,46.1413,3.35017,-14.3071
11.5459,12.9048,41.5793,0,46.0545,3.61182,-14.8496
11.5165,12.938,41.5029,3.98E-16,46.105,3.81592,-15.3256
11.4661,12.9865,41.3819,0,46.2274,3.98439,-15.7673
11.4041,13.0482,41.2181,7.95E-16,46.3535,4.15058,-16.2184
11.3408,13.1178,41.0148,0,46.4211,4.35222,-16.7237
11.285,13.1869,40.7784,0,46.3811,4.62383,-17.3159
11.2436,13.2436,40.5205,0,46.2039,4.99176,-18.0047
11.2219,13.2744,40.257,-7.95E-16,45.8839,5.46961,-18.7737
11.2234,13.268,40.0063,-7.95E-16,45.4418,6.05347,-19.5864
11.248,13.2217,39.7837,0,44.923,6.71748,-20.3983
11.2906,13.142,39.5967,7.95E-16,44.3881,7.41745,-21.1706
11.3416,13.0409,39.4444,0,43.9006,8.10257,-21.8787
11.3886,12.9297,39.3212,0,43.5116,8.73015,-22.5158
11.419,12.8169,39.2199,7.95E-16,43.2504,9.27671,-23.0911
11.4223,12.7073,39.1337,1.59E-15,43.1194,9.73969,-23.627
11.3919,12.6035,39.0578,0,43.0974,10.1351,-24.1499
11.3258,12.5068,38.9908,-1.59E-15,43.1467,10.4888,-24.6821
11.2268,12.4195,38.9356,0,43.2244,10.8259,-25.2334
11.1013,12.3452,38.8995,0,43.2941,11.1611,-25.7931
10.9575,12.289,38.8923,0,43.3367,11.4896,-26.3291
10.8027,12.2556,38.9221,-1.59E-15,43.3539,11.7876,-26.795
10.6423,12.2476,38.9927,0,43.3599,12.0206,-27.1414
10.4792,12.2652,39.1021,0,43.3672,12.1531,-27.3254
10.3147,12.3054,39.2416,0,43.377,12.1545,-27.3195
10.1491,12.363,39.3957,0,43.3803,12.0063,-27.1204
9.982,12.4317,39.5431,0,43.365,11.7036,-26.7495
9.8135,12.5049,39.6591,0,43.3266,11.2555,-26.2484
9.64398,12.5777,39.7186,0,43.2713,10.683,-25.6721
9.47429,12.647,39.6992,-1.59E-15,43.213,10.0187,-25.0821
9.30509,12.7126,39.5847,-3.18E-15,43.1689,9.30505,-24.5325
9.13655,12.777,39.3704,0,43.1582,8.5913,-24.0466
8.96848,12.8446,39.068,0,43.1918,7.92031,-23.5961
8.80107,12.9211,38.6975,1.59E-15,43.2454,7.30695,-23.1198
8.63437,13.0116,38.2739,0,43.2531,6.74142,-22.567
8.46603,13.1205,37.8103,-3.18E-15,43.1274,6.21357,-21.8987
8.2913,13.2517,37.3227,6.36E-15,42.7909,5.72153,-21.0733
8.10679,13.4067,36.816,3.18E-15,42.2214,5.26144,-20.0943
7.91269,13.5847,36.278,0,41.4847,4.82127,-19.0413
7.70984,13.7839,35.6977,0,40.6949,4.38496,-18.0094
7.49674,14.0019,35.0781,3.18E-15,39.9515,3.93886,-17.0482
7.26989,14.234,34.4327,0,39.3173,3.46982,-16.1657
7.02555,14.4721,33.777,0,38.824,2.97066,-15.3583
6.76111,14.7062,33.125,-3.18E-15,38.4778,2.449,-14.6277
6.47614,14.9256,32.4891,0,38.2621,1.92586,-13.9813
6.17272,15.1205,31.8795,0,38.1443,1.42285,-13.426
5.8549,15.2835,31.3045,3.18E-15,38.0824,0.953997,-12.962
5.52839,15.4092,30.7696,-3.18E-15,38.0309,0.523681,-12.5802
5.20038,15.4953,30.2774,0,37.9488,0.130976,-12.2634
4.87902,15.5435,29.8285,-6.36E-15,37.8068,-0.22646,-11.9909
4.57246,15.5601,29.4218,0,37.593,-0.549482,-11.7395
4.28757,15.5535,29.0534,-3.18E-15,37.3137,-0.840112,-11.4895
4.02906,15.5289,28.7152,-3.18E-15,36.9919,-1.10414,-11.2297
3.79882,15.4872,28.3963,0,36.6638,-1.35286,-10.96
3.59573,15.4262,28.087,-3.18E-15,36.373,-1.60108,-10.6846
3.41608,15.3427,27.7796,-3.18E-15,36.164,-1.86434,-10.4086
